,tail_id,score,tail_label,relation
352,480,-6.277745246887207,[fact_arg]:implies:[fact_arg->fact_arg->agent],[action]:causes:[agent]
353,491,-6.330300331115723,[outcome]:enables:[target],[action]:causes:[agent]
354,411,-6.332422256469727,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->agent],[action]:causes:[agent]
355,332,-6.336023330688477,[delta]:causes:[agent],[action]:causes:[agent]
356,310,-6.396429061889648,[condition]:requires_investigation:[action],[action]:causes:[agent]
357,216,-6.398024559020996,[agent]:requires_monitoring:[target],[action]:causes:[agent]
358,63,-6.399412155151367,Extrahepatic obstruction,[action]:causes:[agent]
359,236,-6.496105194091797,[biomarker]:observed_in:[prevalence],[action]:causes:[agent]
360,513,-6.572240829467773,[target]:enables:[co_agent],[action]:causes:[agent]
361,605,-6.598178863525391,specificity 65-79%/string,[action]:causes:[agent]
362,112,-6.624000549316406,Primary Sclerosing Cholangitis,[action]:causes:[agent]
363,32,-6.6335225105285645,Alcohol abuse,[action]:causes:[agent]
364,262,-6.6544270515441895,[co_effect]:causes:[delta],[action]:causes:[agent]
365,403,-6.657477378845215,[fact_arg->component]:implies:[fact_arg],[action]:causes:[agent]
366,440,-6.7661919593811035,[fact_arg->fact_arg->target]:implies:[fact_arg->target],[action]:causes:[agent]
367,33,-6.949771881103516,Alcohol consumption,[action]:causes:[agent]
368,532,-7.064262866973877,[target]:observational:[evidence_source],[action]:causes:[agent]
369,459,-7.185009479522705,[fact_arg->target]:implies:[fact_arg->agent],[action]:causes:[agent]
370,212,-7.305027008056641,[agent]:recommends:[criteria],[action]:causes:[agent]
371,245,-7.405442237854004,[co_agent]:diagnostic_for:[condition],[action]:causes:[agent]
372,147,-7.413498878479004,[action]:requires_investigation:[condition],[action]:causes:[agent]
373,536,-7.42521333694458,[target]:precludes:[agent],[action]:causes:[agent]
374,170,-7.429092884063721,[agent]:diagnostic_for:[target],[action]:causes:[agent]
375,340,-7.445276260375977,[delta]:observational:[co_agent],[action]:causes:[agent]
376,372,-7.483125686645508,[evidence_source]:diagnostic_for:[target],[action]:causes:[agent]
377,436,-7.503872871398926,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->agent],[action]:causes:[agent]
378,219,-7.515988349914551,[agent]:specificity_decreases:[condition],[action]:causes:[agent]
379,406,-7.523494720458984,[fact_arg->condition]:implies:[fact_arg->component],[action]:causes:[agent]
380,114,-7.719916343688965,SENT_1,[action]:causes:[agent]
381,137,-7.739037036895752,Underlying disease,[action]:causes:[agent]
382,564,-7.746647834777832,cholestatic liver enzyme levels,[action]:causes:[agent]
383,334,-7.759439468383789,[delta]:causes:[condition],[action]:causes:[agent]
384,424,-7.841446876525879,[fact_arg->fact_arg->agent]:implies:[fact_arg->target],[action]:causes:[agent]
385,304,-7.87813663482666,[condition]:observational_association:[outcome],[action]:causes:[agent]
386,24,-7.915258407592773,AST:ALT ratio should be <1/string,[action]:causes:[agent]
387,514,-7.918579578399658,[target]:enables:[outcome],[action]:causes:[agent]
388,311,-7.95566987991333,[condition]:requires_investigation:[target],[action]:causes:[agent]
389,360,-7.97368049621582,[effect]:causes:[agent],[action]:causes:[agent]
390,52,-8.01636028289795,Daily alcohol consumption,[action]:causes:[agent]
391,287,-8.0379638671875,[condition]:diagnostic_for:[target],[action]:causes:[agent]
392,471,-8.0619535446167,[fact_arg->threshold]:implies:[fact_arg->agent],[action]:causes:[agent]
393,375,-8.227928161621094,[evidence_source]:observational:[context],[action]:causes:[agent]
394,586,-8.279126167297363,level_increases,[action]:causes:[agent]
395,352,-8.37495231628418,[delta]:observed_in:[cohort],[action]:causes:[agent]
396,30,-8.378424644470215,Albumin,[action]:causes:[agent]
397,576,-8.383358001708984,greater information/string,[action]:causes:[agent]
398,223,-8.45870590209961,[agent]:used_for_differentiation:[target],[action]:causes:[agent]
399,297,-8.558231353759766,[condition]:not_observed:[target],[action]:causes:[agent]
400,500,-8.662416458129883,[target]:calculates:[agent],[action]:causes:[agent]
401,284,-8.733768463134766,[condition]:diagnostic_for:[agent],[action]:causes:[agent]
402,62,-8.752152442932129,Evaluation,[action]:causes:[agent]
403,357,-8.795134544372559,[delta]:suggests:[biomarker],[action]:causes:[agent]
404,350,-8.800077438354492,[delta]:observed:[condition],[action]:causes:[agent]
405,516,-8.896041870117188,[target]:improves:[action],[action]:causes:[agent]
406,259,-9.084966659545898,[co_agent]:recommends:[agent],[action]:causes:[agent]
407,198,-9.22739028930664,[agent]:observational:[evidence_source],[action]:causes:[agent]
408,308,-9.255695343017578,[condition]:observed_in:[delta],[action]:causes:[agent]
409,449,-9.396695137023926,[fact_arg->fact_arg->threshold]:implies:[fact_arg],[action]:causes:[agent]
410,548,-9.433319091796875,[target]:role_in:[agent],[action]:causes:[agent]
411,72,-9.45716667175293,Hepatitic disorder,[action]:causes:[agent]
412,553,-9.486047744750977,[target]:used_for:[agent],[action]:causes:[agent]
413,400,-9.608305931091309,[fact_arg->component]:implies:[fact_arg->agent],[action]:causes:[agent]
414,385,-9.656818389892578,[fact_arg->action]:implies:[fact_arg->target],[action]:causes:[agent]
415,463,-9.73349380493164,[fact_arg->target]:implies:[fact_arg->fact_arg->agent],[action]:causes:[agent]
416,421,-9.793479919433594,[fact_arg->fact_arg->agent]:implies:[fact_arg->fact_arg->target],[action]:causes:[agent]
417,66,-9.845947265625,Functional capacity of the liver,[action]:causes:[agent]
418,179,-9.978414535522461,[agent]:greater_than:[condition],[action]:causes:[agent]
419,156,-9.989015579223633,[agent]:calculates:[target],[action]:causes:[agent]
420,587,-9.99514389038086,liver biopsy,[action]:causes:[agent]
421,338,-10.019018173217773,[delta]:not_reflects:[target],[action]:causes:[agent]
422,142,-10.069387435913086,[action]:improves:[agent],[action]:causes:[agent]
423,383,-10.143762588500977,[fact_arg->action]:implies:[fact_arg->agent],[action]:causes:[agent]
424,482,-10.167320251464844,[fact_arg]:implies:[fact_arg->fact_arg->target],[action]:causes:[agent]
425,165,-10.234733581542969,[agent]:causes:[target],[action]:causes:[agent]
426,260,-10.395120620727539,[co_agent]:recommends:[criteria],[action]:causes:[agent]
427,89,-10.481414794921875,Liver transaminases,[action]:causes:[agent]
428,272,-10.507689476013184,[cohort]:remains_high_in:[biomarker],[action]:causes:[agent]
429,441,-10.535140991210938,[fact_arg->fact_arg->target]:implies:[fact_arg],[action]:causes:[agent]
430,225,-10.564111709594727,[agent]:useful_for:[target],[action]:causes:[agent]
431,86,-10.570533752441406,Liver enzyme profile,[action]:causes:[agent]
432,365,-10.632469177246094,[effect]:causes:[context],[action]:causes:[agent]
433,141,-10.63961410522461,[action]:causes:[effect],[action]:causes:[agent]
434,0,-10.703636169433594,0.5,[action]:causes:[agent]
435,150,-10.74254035949707,[action]:requires_monitoring:[agent],[action]:causes:[agent]
436,234,-10.794086456298828,[biomarker]:observed_in:[condition],[action]:causes:[agent]
437,565,-10.816247940063477,cirrhosis,[action]:causes:[agent]
438,183,-10.885210037231445,[agent]:indicator_of:[target],[action]:causes:[agent]
439,464,-11.020528793334961,[fact_arg->target]:implies:[fact_arg->fact_arg->condition],[action]:causes:[agent]
440,320,-11.102846145629883,[condition]:useful_for:[agent],[action]:causes:[agent]
441,508,-11.263031005859375,[target]:diagnostic_for:[evidence_source],[action]:causes:[agent]
442,478,-11.311439514160156,[fact_arg]:implies:[fact_arg->condition],[action]:causes:[agent]
443,439,-11.480852127075195,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg],[action]:causes:[agent]
444,413,-11.528301239013672,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->target],[action]:causes:[agent]
445,499,-11.533027648925781,[target]:associated_with:[agent],[action]:causes:[agent]
446,381,-11.603464126586914,[exposure]:highest_levels_in:[biomarker],[action]:causes:[agent]
447,355,-11.694875717163086,[delta]:reflects:[biomarker],[action]:causes:[agent]
448,99,-11.69764518737793,NAFLD,[action]:causes:[agent]
449,174,-11.708883285522461,[agent]:enables:[co_agent],[action]:causes:[agent]
450,366,-11.761917114257812,[effect]:causes:[delta],[action]:causes:[agent]
451,237,-11.829275131225586,[biomarker]:reflects:[delta],[action]:causes:[agent]
452,258,-11.934703826904297,[co_agent]:recommends:[action],[action]:causes:[agent]
453,283,-12.035660743713379,[condition]:causes:[target],[action]:causes:[agent]
454,589,-12.120349884033203,low sensitivity/string,[action]:causes:[agent]
455,206,-12.126270294189453,[agent]:observed_in:[target],[action]:causes:[agent]
456,552,-12.138208389282227,[target]:used_for:[action],[action]:causes:[agent]
457,414,-12.150224685668945,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->threshold],[action]:causes:[agent]
458,489,-12.220182418823242,[outcome]:enables:[agent],[action]:causes:[agent]
459,253,-12.288658142089844,[co_agent]:not_observed:[target],[action]:causes:[agent]
460,6,-12.324392318725586,1900-01-01,[action]:causes:[agent]
461,145,-12.333657264709473,[action]:recommends:[co_agent],[action]:causes:[agent]
462,277,-12.356801986694336,[component]:differentiates:[agent],[action]:causes:[agent]
463,571,-12.497400283813477,diagnosis of PBC,[action]:causes:[agent]
464,395,-12.661077499389648,[fact_arg->agent]:implies:[fact_arg->fact_arg->threshold],[action]:causes:[agent]
465,363,-12.665626525878906,[effect]:causes:[cohort],[action]:causes:[agent]
466,226,-12.758264541625977,[biomarker]:dose_dependence:[exposure],[action]:causes:[agent]
467,148,-12.76700210571289,[action]:requires_investigation:[target],[action]:causes:[agent]
468,110,-12.816804885864258,Platelet count,[action]:causes:[agent]
469,577,-12.819414138793945,high/qualitative,[action]:causes:[agent]
470,374,-12.923648834228516,[evidence_source]:observational:[condition],[action]:causes:[agent]
471,243,-12.960052490234375,[co_agent]:causes:[effect],[action]:causes:[agent]
472,490,-13.040830612182617,[outcome]:enables:[co_agent],[action]:causes:[agent]
473,568,-13.047182083129883,consider cirrhosis/string,[action]:causes:[agent]
474,367,-13.203523635864258,[effect]:observational:[agent],[action]:causes:[agent]
475,26,-13.253196716308594,Absolute liver enzyme levels,[action]:causes:[agent]
476,454,-13.293760299682617,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->target],[action]:causes:[agent]
477,543,-13.366043090820312,[target]:requires_investigation:[condition],[action]:causes:[agent]
478,408,-13.407960891723633,[fact_arg->condition]:implies:[fact_arg->threshold],[action]:causes:[agent]
479,291,-13.42180061340332,[condition]:greater_than:[agent],[action]:causes:[agent]
480,520,-13.57177734375,[target]:is_a:[agent],[action]:causes:[agent]
481,193,-13.581640243530273,[agent]:observational:[comparison],[action]:causes:[agent]
482,518,-13.628868103027344,[target]:indicator_of:[agent],[action]:causes:[agent]
483,451,-13.644916534423828,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->action],[action]:causes:[agent]
484,327,-13.739860534667969,[context]:observational:[evidence_source],[action]:causes:[agent]
485,246,-13.746417999267578,[co_agent]:diagnostic_for:[evidence_source],[action]:causes:[agent]
486,244,-14.00318717956543,[co_agent]:diagnostic_for:[agent],[action]:causes:[agent]
487,118,-14.020395278930664,SENT_13,[action]:causes:[agent]
488,65,-14.040571212768555,Former drinkers,[action]:causes:[agent]
489,176,-14.094804763793945,[agent]:enables:[target],[action]:causes:[agent]
490,265,-14.137338638305664,[cohort]:causes:[effect],[action]:causes:[agent]
491,294,-14.176431655883789,[condition]:not_diagnostic_for:[agent],[action]:causes:[agent]
492,50,-14.18583869934082,Clinical guide for biopsy need,[action]:causes:[agent]
493,129,-14.238582611083984,Score >1,[action]:causes:[agent]
494,455,-14.27808952331543,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->threshold],[action]:causes:[agent]
495,456,-14.319551467895508,[fact_arg->fact_arg]:implies:[fact_arg->target],[action]:causes:[agent]
496,361,-14.661666870117188,[effect]:causes:[co_agent],[action]:causes:[agent]
497,181,-14.738933563232422,[agent]:improves:[target],[action]:causes:[agent]
498,143,-14.816591262817383,[action]:improves:[target],[action]:causes:[agent]
499,316,-14.859073638916016,[condition]:role_in:[agent],[action]:causes:[agent]
500,582,-14.903867721557617,increased/qualitative,[action]:causes:[agent]
501,251,-14.953248977661133,[co_agent]:not_observed:[agent],[action]:causes:[agent]
502,77,-14.969951629638672,Hypertension,[action]:causes:[agent]
503,173,-15.046852111816406,[agent]:differentiates:[target],[action]:causes:[agent]
504,431,-15.095983505249023,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg],[action]:causes:[agent]
505,266,-15.166099548339844,[cohort]:especially_high_levels_in:[biomarker],[action]:causes:[agent]
506,306,-15.337331771850586,[condition]:observed:[delta],[action]:causes:[agent]
507,222,-15.440340042114258,[agent]:used_for:[target],[action]:causes:[agent]
508,542,-15.495065689086914,[target]:requires_investigation:[action],[action]:causes:[agent]
509,278,-15.550430297851562,[component]:differentiates:[condition],[action]:causes:[agent]
510,477,-15.57113265991211,[fact_arg]:implies:[fact_arg->component],[action]:causes:[agent]
511,551,-15.572515487670898,[target]:specificity_decreases:[condition],[action]:causes:[agent]
512,157,-15.688484191894531,[agent]:causes:[action],[action]:causes:[agent]
513,515,-15.86396598815918,[target]:fails_to_provide:[agent],[action]:causes:[agent]
514,166,-15.961153030395508,[agent]:component_of:[target],[action]:causes:[agent]
515,1,-15.974964141845703,0.6,[action]:causes:[agent]
516,362,-15.99122428894043,[effect]:causes:[co_effect],[action]:causes:[agent]
517,611,-16.103073120117188,useful_for,[action]:causes:[agent]
518,228,-16.18844223022461,[biomarker]:especially_high_levels_in:[exposure],[action]:causes:[agent]
519,341,-16.3167667388916,[delta]:observational:[comparison],[action]:causes:[agent]
520,554,-16.369544982910156,[target]:used_for_differentiation:[agent],[action]:causes:[agent]
521,509,-16.386381149291992,[target]:differentiates:[agent],[action]:causes:[agent]
522,333,-16.474618911743164,[delta]:causes:[co_effect],[action]:causes:[agent]
523,302,-16.496784210205078,[condition]:observational:[target],[action]:causes:[agent]
524,158,-16.628177642822266,[agent]:causes:[co_agent],[action]:causes:[agent]
525,191,-16.64760971069336,[agent]:not_observed:[target],[action]:causes:[agent]
526,209,-16.699275970458984,[agent]:provides_information_on:[target],[action]:causes:[agent]
527,563,-16.82849884033203,associated_with,[action]:causes:[agent]
528,201,-16.861440658569336,[agent]:observational_association:[delta],[action]:causes:[agent]
529,87,-16.871803283691406,Liver enzyme ratios,[action]:causes:[agent]
530,186,-17.109081268310547,[agent]:normal_or_minimally_elevated:[condition],[action]:causes:[agent]
531,140,-17.17974090576172,[action]:causes:[agent],[action]:causes:[agent]
532,521,-17.285200119018555,[target]:level_increases:[agent],[action]:causes:[agent]
533,230,-17.357759475708008,[biomarker]:highest_levels_in:[exposure],[action]:causes:[agent]
534,442,-17.414323806762695,[fact_arg->fact_arg->threshold]:implies:[fact_arg->agent],[action]:causes:[agent]
535,189,-17.475852966308594,[agent]:not_observed:[co_agent],[action]:causes:[agent]
536,601,-17.510202407836914,requires_investigation,[action]:causes:[agent]
537,276,-17.52811050415039,[comparison]:observational:[delta],[action]:causes:[agent]
538,197,-17.560665130615234,[agent]:observational:[effect],[action]:causes:[agent]
539,280,-17.57727813720703,[condition]:causes:[agent],[action]:causes:[agent]
